id,dep_delayed_15min
11213,0.27214104
11214,0.04706065
11215,0.31396845
11216,0.06980815
11217,0.24683338
11218,0.13687532
11219,0.26374748
11220,0.25646552
11221,0.2048643
11222,0.53267
11223,0.18712522
11224,0.23556481
11225,0.24102859
11226,0.6109863
11227,0.3843929
11228,0.21581109
11229,0.27485326
11230,0.06825925
11231,0.17147268
11232,0.41827253
11233,0.09195179
11234,0.12109398
11235,0.23177488
11236,0.01281208
11237,0.14254586
11238,0.2732604
11239,0.24763893
11240,0.21390982
11241,0.14393565
11242,0.20144482
11243,0.09278748
11244,0.32485515
11245,0.0027577889
11246,0.08872546
11247,0.08886182
11248,0.009169151
11249,0.055675495
11250,0.06599775
11251,0.1895767
11252,0.3360824
11253,0.009603605
11254,0.025344959
11255,0.20936722
11256,0.12731193
11257,0.2548107
11258,0.1953273
11259,0.31530622
11260,0.29637372
11261,0.07858356
11262,0.24471645
11263,0.11873819
11264,0.5011696
11265,0.27014348
11266,0.027043795
11267,0.12887475
11268,0.07093983
11269,0.15660135
11270,0.24877416
11271,0.0028988875
11272,0.116594076
11273,0.004192725
11274,0.18879524
11275,0.09305229
11276,0.31792638
11277,0.24520104
11278,0.14718917
11279,0.3110562
11280,0.2334718
11281,0.23250069
11282,0.30557585
11283,0.43328422
11284,0.14789376
11285,0.19598854
11286,0.429167
11287,0.2797115
11288,0.0773283
11289,0.2441553
11290,0.2621925
11291,0.273167
11292,0.3778482
11293,0.10863661
11294,0.2383967
11295,0.123812824
11296,0.28534865
11297,0.20404881
11298,0.07345298
11299,0.024751145
11300,0.11309167
11301,0.29202196
11302,0.1446313
11303,0.79676986
11304,0.055360604
11305,0.0063191713
11306,0.030031413
11307,0.08480318
11308,0.23263557
11309,0.108733505
11310,0.19747095
11311,0.34018058
11312,0.008416348
11313,0.34649712
11314,0.10896687
11315,0.32298395
11316,0.3059124
11317,0.20686091
11318,0.23902398
11319,0.055898916
11320,0.25388777
11321,0.25076383
11322,0.070256256
11323,0.2685486
11324,0.23051862
11325,0.28337553
11326,0.005898485
11327,0.2551946
11328,0.08565584
11329,0.0706117
11330,0.12902412
11331,0.20860817
11332,0.51598376
11333,0.12674138
11334,0.2785762
11335,0.46824294
11336,0.013626423
11337,0.17793715
11338,0.028376121
11339,0.17329413
11340,0.029622054
11341,0.0664799
11342,0.12678847
11343,0.06807452
11344,0.17644969
11345,0.0057959612
11346,0.13328308
11347,0.033528876
11348,0.0029661972
11349,0.05951673
11350,0.2672553
11351,0.17458504
11352,0.31615314
11353,0.258338
11354,0.040489476
11355,0.24783494
11356,0.15748338
11357,0.20641077
11358,0.38045824
11359,0.13460201
11360,0.20009457
11361,0.22172315
11362,0.20410089
11363,0.1663245
11364,0.26408282
11365,0.282248
11366,0.20028785
11367,0.16542435
11368,0.14442149
11369,0.119411334
11370,0.25530112
11371,0.33347082
11372,0.031103209
11373,0.22079363
11374,0.32871145
11375,0.44654122
11376,0.08849125
11377,0.067315966
11378,0.047901735
11379,0.3298808
11380,0.049623914
11381,0.19273934
11382,0.010518674
11383,0.33430478
11384,0.42360795
11385,0.045910344
11386,0.090850666
11387,0.2473939
11388,0.3048356
11389,0.25369945
11390,0.20372921
11391,0.02708889
11392,0.27216545
11393,0.192887
11394,0.045263402
11395,0.3326481
11396,0.2722208
11397,0.12091633
11398,0.14117451
11399,0.11359154
11400,0.16146298
11401,0.27390933
11402,0.04114258
11403,0.15747325
11404,0.06337356
11405,0.1235765
11406,0.16510886
11407,0.44811094
11408,0.25108084
11409,0.2010593
11410,0.30949667
11411,0.017056154
11412,0.19433898
11413,0.3831663
11414,0.008387431
11415,0.2762379
11416,0.1726334
11417,0.21236144
11418,0.19521153
11419,0.25017658
11420,0.28645137
11421,0.079142064
11422,0.008642784
11423,0.037283067
11424,0.21813032
11425,0.120860316
11426,0.48017272
11427,0.3187389
11428,0.018604077
11429,0.20010409
11430,0.08716441
11431,0.26267684
11432,0.14580826
11433,0.23660012
11434,0.076525524
11435,0.25527447
11436,0.3911301
11437,0.18699794
11438,0.22560312
11439,0.11907266
11440,0.1941403
11441,0.04428213
11442,0.06455674
11443,0.016186735
11444,0.15619299
11445,0.17215003
11446,0.6748354
11447,0.19932662
11448,0.096480496
11449,0.25049335
11450,0.34270138
11451,0.08606513
11452,0.21477689
11453,0.19714233
11454,0.07107943
11455,0.066391364
11456,0.030380918
11457,0.17375559
11458,0.08445892
11459,0.27253735
11460,0.19044672
11461,0.2369644
11462,0.14194207
11463,0.10512586
11464,0.08147671
11465,0.08936275
11466,0.21774451
11467,0.12897794
11468,0.123812824
11469,0.30907652
11470,0.14228697
11471,0.2681513
11472,0.035581987
11473,0.2073303
11474,0.14270958
11475,0.28800368
11476,0.25170898
11477,0.19985947
11478,0.078317344
11479,0.328222
11480,0.009209409
11481,0.20708297
11482,0.29948062
11483,0.31164634
11484,0.12249994
11485,0.03989439
11486,0.0630783
11487,0.6763977
11488,0.047761966
11489,0.009097507
11490,0.3434244
11491,0.4739225
11492,0.5207146
11493,0.33464816
11494,0.035897795
11495,0.23321207
11496,0.10751656
11497,0.13716188
11498,0.29040408
11499,0.17322019
11500,0.20256689
11501,0.26363516
11502,0.18421796
11503,0.22839996
11504,0.144293
11505,0.03887872
11506,0.29457694
11507,0.005521284
11508,0.08904348
11509,0.29785916
11510,0.26353344
11511,0.0442059
11512,0.3449252
11513,0.055359095
11514,0.045830384
11515,0.21878251
11516,0.11415725
11517,0.24162285
11518,0.32361466
11519,0.03988409
11520,0.019463403
11521,0.13658558
11522,0.005497569
11523,0.21779045
11524,0.005337863
11525,0.111745335
11526,0.18629794
11527,0.22165433
11528,0.33722743
11529,0.27512172
11530,0.09425767
11531,0.11618743
11532,0.16067006
11533,0.17144164
11534,0.25876683
11535,0.17873873
11536,0.16671589
11537,0.20086154
11538,0.1365715
11539,0.24293901
11540,0.16704687
11541,0.21020508
11542,0.060884394
11543,0.19489673
11544,0.19710496
11545,0.16611105
11546,0.057007276
11547,0.14570682
11548,0.122578345
11549,0.12796381
11550,0.26984254
11551,0.33526367
11552,0.057357233
11553,0.2529006
11554,0.22679734
11555,0.11642105
11556,0.056891605
11557,0.15422866
11558,0.1970127
11559,0.25516012
11560,0.26334566
11561,0.11566138
11562,0.25339416
11563,0.15716615
11564,0.26045114
11565,0.07800728
11566,0.23140873
11567,0.10714649
11568,0.006610127
11569,0.13204019
11570,0.20085639
11571,0.15182397
11572,0.0827201
11573,0.27319187
11574,0.22996868
11575,0.15489
11576,0.1775159
11577,0.25905603
11578,0.07296922
11579,0.22718251
11580,0.18885067
11581,0.23832133
11582,0.2456838
11583,0.23592065
11584,0.084766015
11585,0.24586889
11586,0.08950301
11587,0.093314774
11588,0.21301681
11589,0.24126188
11590,0.11145036
11591,0.06699118
11592,0.27076888
11593,0.38076648
11594,0.33819187
11595,0.23880798
11596,0.2841294
11597,0.018132102
11598,0.18523966
11599,0.27856824
11600,0.39083222
11601,0.3167666
11602,0.101483606
11603,0.27956137
11604,0.2899641
11605,0.26555026
11606,0.1745192
11607,0.021914987
11608,0.063035846
11609,0.20311607
11610,0.15938206
11611,0.15609616
11612,0.007943433
11613,0.22145523
11614,0.26310134
11615,0.1334899
11616,0.19323336
11617,0.16346487
11618,0.30167827
11619,0.2530494
11620,0.28397316
11621,0.23484403
11622,0.20059511
11623,0.14640065
11624,0.07406671
11625,0.2605234
11626,0.15556541
11627,0.14581527
11628,0.15408012
11629,0.07416858
11630,0.0489715
11631,0.15494747
11632,0.14189407
11633,0.17919111
11634,0.21990626
11635,0.19189225
11636,0.25813565
11637,0.17116386
11638,0.23153913
11639,0.032316927
11640,0.2889829
11641,0.047556136
11642,0.36906746
11643,0.09266929
11644,0.2917982
11645,0.19709006
11646,0.23733012
11647,0.14255846
11648,0.1292975
11649,0.04405273
11650,0.04971445
11651,0.09428553
11652,0.1456426
11653,0.26594678
11654,0.062761515
11655,0.22824715
11656,0.378244
11657,0.016403794
11658,0.7120605
11659,0.0027616406
11660,0.26309147
11661,0.2855959
11662,0.10752788
11663,0.15990858
11664,0.29114836
11665,0.19339725
11666,0.24749537
11667,0.21332335
11668,0.08456818
11669,0.10304375
11670,0.12823059
11671,0.04531917
11672,0.102874026
11673,0.17492935
11674,0.22776423
11675,0.16462293
11676,0.08132339
11677,0.19686154
11678,0.09688044
11679,0.23559138
11680,0.06696344
11681,0.19865668
11682,0.23358887
11683,0.15981297
11684,0.14501236
11685,0.23640038
11686,0.27548394
11687,0.20247449
11688,0.35562724
11689,0.21423933
11690,0.46201935
11691,0.15263078
11692,0.074523866
11693,0.16253953
11694,0.063479885
11695,0.04836627
11696,0.3636679
11697,0.16897678
11698,0.058596313
11699,0.38046134
11700,0.14337294
11701,0.10817755
11702,0.0030347393
11703,0.0060880273
11704,0.118350774
11705,0.13426256
11706,0.15278697
11707,0.15520586
11708,0.21400759
11709,0.23018149
11710,0.2303565
11711,0.06392693
11712,0.19442312
11713,0.25067517
11714,0.24589965
11715,0.041477002
11716,0.43744007
11717,0.054497946
11718,0.32664502
11719,0.24088065
11720,0.2757248
11721,0.0919249
11722,0.06659553
11723,0.08967199
11724,0.15307091
11725,0.110841244
11726,0.029463718
11727,0.15747486
11728,0.21102588
11729,0.11743322
11730,0.48759842
11731,0.17404991
11732,0.14873312
11733,0.24563396
11734,0.060477734
11735,0.05422257
11736,0.14724924
11737,0.13791361
11738,0.28487632
11739,0.17494808
11740,0.30323273
11741,0.2848575
11742,0.16493881
11743,0.1340017
11744,0.15525122
11745,0.09280815
11746,0.1646545
11747,0.18885458
11748,0.2334382
11749,0.007584811
11750,0.28396022
11751,0.19390868
11752,0.09659426
11753,0.21857017
11754,0.23248352
11755,0.1626289
11756,0.14024869
11757,0.17277023
11758,0.00450277
11759,0.25574124
11760,0.2608409
11761,0.03811209
11762,0.055726446
11763,0.04724118
11764,0.18711245
11765,0.26138258
11766,0.016687363
11767,0.08130706
11768,0.25832814
11769,0.17838103
11770,0.3189911
11771,0.07026205
11772,0.034117013
11773,0.2277035
11774,0.15285788
11775,0.077384114
11776,0.021420507
11777,0.31075397
11778,0.16580653
11779,0.16870727
11780,0.32708678
11781,0.13938685
11782,0.14228632
11783,0.10788123
11784,0.08818184
11785,0.12192353
11786,0.2849661
11787,0.22562292
11788,0.0900664
11789,0.077762015
11790,0.0986782
11791,0.21735185
11792,0.2074872
11793,0.30586532
11794,0.21865351
11795,0.23494115
11796,0.21518075
11797,0.06917796
11798,0.28883812
11799,0.27047974
11800,0.13984096
11801,0.010230422
11802,0.2910476
11803,0.0051953956
11804,0.05890637
11805,0.24468702
11806,0.0024944404
11807,0.118126646
11808,0.058201
11809,0.77849394
11810,0.24206641
11811,0.122812934
11812,0.25098908
11813,0.056476694
11814,0.1920373
11815,0.17403734
11816,0.071214646
11817,0.14833345
11818,0.13920712
11819,0.20153257
11820,0.47944042
11821,0.13587485
11822,0.16546415
11823,0.14681499
11824,0.30859882
11825,0.20579909
11826,0.051306896
11827,0.18295032
11828,0.0178307
11829,0.045024943
11830,0.16132392
11831,0.18794209
11832,0.29219568
11833,0.5202347
11834,0.13595514
11835,0.17458104
11836,0.27095482
11837,0.29219306
11838,0.263296
11839,0.15515897
11840,0.19279236
11841,0.05252541
11842,0.17901474
11843,0.20894738
11844,0.25475073
11845,0.09315291
11846,0.24485235
11847,0.25655404
11848,0.032115698
11849,0.1258514
11850,0.05821492
11851,0.15344246
11852,0.2285514
11853,0.22992831
11854,0.39653054
11855,0.27241352
11856,0.2997834
11857,0.002416174
11858,0.21707706
11859,0.15940937
11860,0.004551957
11861,0.0077878726
11862,0.12722881
11863,0.21317811
11864,0.016661195
11865,0.03921053
11866,0.23992983
11867,0.004423537
11868,0.23486675
11869,0.20415714
11870,0.116691
11871,0.032754704
11872,0.09768416
11873,0.17072894
11874,0.17958274
11875,0.18572912
11876,0.030282551
11877,0.0962207
11878,0.04755483
11879,0.05076842
11880,0.031159174
11881,0.22092056
11882,0.0905548
11883,0.3598885
11884,0.13020694
11885,0.038823105
11886,0.12654668
11887,0.117288336
11888,0.33283535
11889,0.89550614
11890,0.19851431
11891,0.020566054
11892,0.23045915
11893,0.1768433
11894,0.16395357
11895,0.3902256
11896,0.18452868
11897,0.037803087
11898,0.5694045
11899,0.13815095
11900,0.2057132
11901,0.24016905
11902,0.20579909
11903,0.3521013
11904,0.19204004
11905,0.16864671
11906,0.31570077
11907,0.093347184
11908,0.28587967
11909,0.1374569
11910,0.3374349
11911,0.25133753
11912,0.09927936
11913,0.11674536
11914,0.119632736
11915,0.09331339
11916,0.06863575
11917,0.047152057
11918,0.22662179
11919,0.23888132
11920,0.32782465
11921,0.14282762
11922,0.096029855
11923,0.582838
11924,0.30280977
11925,0.040350452
11926,0.2854836
11927,0.2172588
11928,0.13607526
11929,0.23661967
11930,0.20077057
11931,0.21160483
11932,0.26144314
11933,0.17793468
11934,0.2661697
11935,0.19371039
11936,0.24121287
11937,0.028850626
11938,0.020198379
11939,0.24678819
11940,0.1590781
11941,0.38728848
11942,0.15634203
11943,0.2114902
11944,0.24541992
11945,0.109532855
11946,0.23945417
11947,0.035849143
11948,0.27365613
11949,0.2032467
11950,0.037682425
11951,0.15503512
11952,0.12875183
11953,0.26334566
11954,0.30277082
11955,0.1469868
11956,0.3042995
11957,0.179375
11958,0.4866072
11959,0.10749705
11960,0.13800423
11961,0.5063383
11962,0.20928644
11963,0.45074877
11964,0.25865155
11965,0.0038312348
11966,0.26224655
11967,0.018608265
11968,0.05464739
11969,0.15936472
11970,0.041453794
11971,0.34448573
11972,0.1998933
11973,0.032210402
11974,0.057146814
11975,0.21830988
11976,0.24836537
11977,0.3341662
11978,0.24516469
11979,0.21074608
11980,0.057700235
11981,0.049712263
11982,0.0067128646
11983,0.28613815
11984,0.14308517
11985,0.0033451843
11986,0.27710584
11987,0.0057319254
11988,0.1076663
11989,0.07061166
11990,0.17375559
11991,0.27998996
11992,0.13082963
11993,0.20362626
11994,0.20771085
11995,0.17339759
11996,0.1566286
11997,0.3355361
11998,0.28633112
11999,0.005828483
12000,0.6848347
12001,0.22889514
12002,0.09978098
12003,0.4310502
12004,0.32295522
12005,0.21390982
12006,0.126724
12007,0.28778267
12008,0.21390982
12009,0.1614973
12010,0.31681573
12011,0.103403896
12012,0.24098249
12013,0.22272326
12014,0.3011164
12015,0.06815589
12016,0.1580475
12017,0.27410293
12018,0.043298155
12019,0.016862882
12020,0.20993055
12021,0.2350201
12022,0.19501632
12023,0.23107298
12024,0.13006182
12025,0.114118434
12026,0.13760942
12027,0.7083915
12028,0.07640409
12029,0.058542505
12030,0.5082632
12031,0.2199328
12032,0.0032409765
12033,0.35032338
12034,0.09162024
12035,0.33750558
12036,0.3289399
12037,0.04581351
12038,0.20992422
12039,0.27666417
12040,0.33702484
12041,0.11742484
12042,0.15211555
12043,0.23199216
12044,0.14183798
12045,0.28353626
12046,0.26753387
12047,0.172063
12048,0.21191591
12049,0.1408258
12050,0.17478243
12051,0.17923355
12052,0.11021812
12053,0.27422684
12054,0.084378585
12055,0.17210262
12056,0.09710793
12057,0.20430604
12058,0.19095042
12059,0.1552071
12060,0.2664654
12061,0.16071276
12062,0.20686091
12063,0.5727078
12064,0.27221894
12065,0.20347424
12066,0.105051264
12067,0.18537447
12068,0.23030755
12069,0.1144937
12070,0.21841735
12071,0.116315566
12072,0.21630721
12073,0.52565885
12074,0.24749841
12075,0.020893816
12076,0.1382552
12077,0.3163471
12078,0.06111439
12079,0.19895267
12080,0.005868545
12081,0.09981565
12082,0.2734788
12083,0.085304305
12084,0.0038312348
12085,0.018175531
12086,0.2680463
12087,0.20089136
12088,0.50787836
12089,0.2027509
12090,0.26317787
12091,0.004593255
12092,0.21746284
12093,0.29356986
12094,0.25408837
12095,0.19508106
12096,0.106081694
12097,0.29662088
12098,0.1939735
12099,0.18129553
12100,0.12869355
12101,0.3051908
12102,0.2994995
12103,0.11462691
12104,0.03400316
12105,0.12951624
12106,0.2493009
12107,0.7657978
12108,0.22266883
12109,0.21091247
12110,0.05302793
12111,0.18505734
12112,0.15286256
12113,0.03039039
12114,0.021524064
12115,0.06358011
12116,0.23529488
12117,0.22056444
12118,0.17921056
12119,0.12373387
12120,0.22091255
12121,0.06412802
12122,0.18268634
12123,0.070297286
12124,0.14223471
12125,0.0038590808
12126,0.287729
12127,0.20993055
12128,0.3416474
12129,0.41730386
12130,0.07064046
12131,0.51525134
12132,0.11248363
12133,0.18532583
12134,0.01803146
12135,0.030519726
12136,0.16251132
12137,0.16152874
12138,0.28789765
12139,0.112056874
12140,0.17805147
12141,0.3837152
12142,0.8673586
12143,0.22774336
12144,0.12863328
12145,0.26958045
12146,0.11534544
12147,0.24880126
12148,0.17895998
12149,0.22732581
12150,0.122479625
12151,0.16536179
12152,0.12640962
12153,0.027584476
12154,0.27099103
12155,0.1973327
12156,0.22469881
12157,0.29842472
12158,0.22041021
12159,0.39596578
12160,0.55696404
12161,0.13001512
12162,0.036189042
12163,0.0952895
12164,0.07881624
12165,0.0404049
12166,0.10039039
12167,0.051695153
12168,0.18868542
12169,0.25849876
12170,0.004026714
12171,0.06772734
12172,0.2923435
12173,0.27635902
12174,0.23099628
12175,0.30232796
12176,0.06015837
12177,0.22768086
12178,0.08089609
12179,0.17389204
12180,0.5661055
12181,0.4605361
12182,0.22760312
12183,0.14344808
12184,0.17750175
12185,0.2368946
12186,0.36388755
12187,0.083784066
12188,0.3449252
12189,0.114894785
12190,0.086238556
12191,0.23346086
12192,0.012201596
12193,0.13819678
12194,0.24076763
12195,0.47798052
12196,0.2841338
12197,0.16637437
12198,0.003688738
12199,0.20756643
12200,0.29941267
12201,0.39347646
12202,0.21695903
12203,0.39543957
12204,0.18446855
12205,0.19776723
12206,0.16182823
12207,0.21575305
12208,0.27673447
12209,0.18960142
12210,0.055445362
12211,0.9857567
12212,0.1397774
12213,0.15543543
12214,0.2675722
12215,0.17679036
12216,0.11851015
12217,0.1993221
12218,0.0042237365
12219,0.14451633
12220,0.0549576
12221,0.28383872
12222,0.0672942
12223,0.15302032
12224,0.15408012
12225,0.1459878
12226,0.04390746
12227,0.05933198
12228,0.16951801
12229,0.22509678
12230,0.028633041
12231,0.15347677
12232,0.17874415
12233,0.24845509
12234,0.09106108
12235,0.1373472
12236,0.13511524
12237,0.19751917
12238,0.2427632
12239,0.25370726
12240,0.18759449
12241,0.009455993
12242,0.20852846
12243,0.02878778
12244,0.09499688
12245,0.06653974
12246,0.32241163
12247,0.2704263
12248,0.27506164
12249,0.42956153
12250,0.24645658
12251,0.07025117
12252,0.23796603
12253,0.16131955
12254,0.119242206
12255,0.041453794
12256,0.22644229
12257,0.0762971
12258,0.3252702
12259,0.25474215
12260,0.069366544
12261,0.1759276
12262,0.2550339
12263,0.19944164
12264,0.04150347
12265,0.05790767
12266,0.22833118
12267,0.2689124
12268,0.045449506
12269,0.10746798
12270,0.1623991
12271,0.20685251
12272,0.10140289
12273,0.018352123
12274,0.083219156
12275,0.14363985
12276,0.23811449
12277,0.019301036
12278,0.13551013
12279,0.046550505
12280,0.24208206
12281,0.13556428
12282,0.1460636
12283,0.24529563
12284,0.20465972
12285,0.25402725
12286,0.06914091
12287,0.10740442
12288,0.2918587
12289,0.1522574
12290,0.3318466
12291,0.19046877
12292,0.2112264
12293,0.038824894
12294,0.45060313
12295,0.30517453
12296,0.23325148
12297,0.3508515
12298,0.31019306
12299,0.17950514
12300,0.36389634
12301,0.006605188
12302,0.11007847
12303,0.14680167
12304,0.08671832
12305,0.22405224
12306,0.24478158
12307,0.29641095
12308,0.2650694
12309,0.117822096
12310,0.29461965
12311,0.19568807
12312,0.02731974
12313,0.17505158
12314,0.22936484
12315,0.09927981
12316,0.07070092
12317,0.2437333
12318,0.023766454
12319,0.018368177
12320,0.42025527
12321,0.02567261
12322,0.061114904
12323,0.13542324
12324,0.139818
12325,0.04902183
12326,0.12264819
12327,0.11127538
12328,0.06419758
12329,0.030508915
12330,0.69223917
12331,0.19180888
12332,0.45661488
12333,0.049499027
12334,0.07939664
12335,0.12799029
12336,0.13120314
12337,0.14418268
12338,0.11674002
12339,0.0028243111
12340,0.26853386
12341,0.46471748
12342,0.6166763
12343,0.15681878
12344,0.11333825
12345,0.19593634
12346,0.27837154
12347,0.11197387
12348,0.059966195
12349,0.377668
12350,0.123613894
12351,0.29283684
12352,0.309866
12353,0.030601177
12354,0.28519496
12355,0.749052
12356,0.057323687
12357,0.4997281
12358,0.05218191
12359,0.17378229
12360,0.19602501
12361,0.04624799
12362,0.584385
12363,0.2102758
12364,0.0096128695
12365,0.06425432
12366,0.33994427
12367,0.13891281
12368,0.15433568
12369,0.39867467
12370,0.21002974
12371,0.0704643
12372,0.10750892
12373,0.2018754
12374,0.0057728905
12375,0.16859534
12376,0.01340108
12377,0.076258644
12378,0.06418973
12379,0.2536693
12380,0.030380918
12381,0.12738907
12382,0.019426333
12383,0.29309046
12384,0.06284538
12385,0.05906802
12386,0.22346762
12387,0.06178082
12388,0.17737465
12389,0.31223035
12390,0.13450055
12391,0.0073930137
12392,0.17240672
12393,0.004725536
12394,0.0695774
12395,0.18174444
12396,0.3064705
12397,0.20481348
12398,0.40203038
12399,0.20572464
12400,0.17001256
12401,0.2219003
12402,0.10822128
12403,0.2594532
12404,0.080810174
12405,0.023030585
12406,0.4754564
12407,0.07265447
12408,0.01906103
12409,0.13667743
12410,0.088670135
12411,0.30618387
12412,0.2176092
12413,0.039869957
12414,0.2844601
12415,0.23443542
12416,0.16455872
12417,0.3272699
12418,0.01340108
12419,0.048154023
12420,0.36586154
12421,0.40690616
12422,0.04756548
12423,0.1212198
12424,0.19791003
12425,0.15773876
12426,0.24668325
12427,0.433487
12428,0.057809416
12429,0.14487839
12430,0.13142037
12431,0.027607108
12432,0.15695116
12433,0.17528656
12434,0.21009913
12435,0.1526765
12436,0.2812928
12437,0.23826887
12438,0.15626208
12439,0.4514632
12440,0.04595766
12441,0.19238022
12442,0.19657283
12443,0.03174929
12444,0.05618905
12445,0.14833345
12446,0.03701766
12447,0.1406743
12448,0.060365945
12449,0.03690028
12450,0.08187253
12451,0.20944464
12452,0.07863485
12453,0.17870314
12454,0.0041987374
12455,0.18071315
12456,0.18768477
12457,0.051191702
12458,0.16974042
12459,0.20010409
12460,0.22242486
12461,0.22935762
12462,0.23254552
12463,0.24796376
12464,0.05171858
12465,0.25583678
12466,0.011968906
12467,0.11082956
12468,0.19814175
12469,0.25610384
12470,0.10833237
12471,0.27104485
12472,0.31809372
12473,0.14529675
12474,0.022572046
12475,0.06122727
12476,0.18761878
12477,0.34357575
12478,0.081853606
12479,0.20319134
12480,0.20532836
12481,0.13371903
12482,0.075566985
12483,0.43898794
12484,0.22398692
12485,0.15479389
12486,0.2539998
12487,0.2939946
12488,0.257236
12489,0.12255453
12490,0.15891272
12491,0.30390608
12492,0.035047192
12493,0.29869893
12494,0.11191899
12495,0.30633786
12496,0.010816826
12497,0.16822948
12498,0.32779598
12499,0.065991014
12500,0.2163782
12501,0.058628835
12502,0.7234313
12503,0.09718798
12504,0.07640409
12505,0.11197387
12506,0.2786317
12507,0.13297318
12508,0.14395632
12509,0.1293311
12510,0.034734216
12511,0.394491
12512,0.08561912
12513,0.023241436
12514,0.38448817
12515,0.004739182
12516,0.2697095
12517,0.34339848
12518,0.13101323
12519,0.049079612
12520,0.083915584
12521,0.2891699
12522,0.17958087
12523,0.07096624
12524,0.075614035
12525,0.07393849
12526,0.5726204
12527,0.2390787
12528,0.09264847
12529,0.30414248
12530,0.08433093
12531,0.232714
12532,0.21998556
12533,0.18296212
12534,0.11953716
12535,0.004039044
12536,0.13840973
12537,0.13526848
12538,0.7030138
12539,0.13948505
12540,0.13663287
12541,0.14320113
12542,0.11225397
12543,0.1712643
12544,0.23221862
12545,0.187522
12546,0.012110257
12547,0.083103664
12548,0.044654064
12549,0.2533407
12550,0.3472179
12551,0.13523668
12552,0.124881364
12553,0.13751267
12554,0.39105016
12555,0.42939407
12556,0.26934934
12557,0.20508435
12558,0.16295682
12559,0.25040358
12560,0.015119768
12561,0.37089613
12562,0.1917864
12563,0.14007224
12564,0.041453358
12565,0.23979801
12566,0.051306896
12567,0.23551571
12568,0.09026731
12569,0.021417039
12570,0.12801135
12571,0.11396178
12572,0.1639205
12573,0.22855698
12574,0.07945581
12575,0.2923135
12576,0.17458104
12577,0.07632325
12578,0.01166666
12579,0.44150326
12580,0.05311771
12581,0.24541819
12582,0.3897604
12583,0.26373166
12584,0.004950663
12585,0.16768032
12586,0.2455917
12587,0.02823204
12588,0.14464498
12589,0.27180788
12590,0.29990152
12591,0.23183459
12592,0.032484554
12593,0.17501926
12594,0.25982553
12595,0.15556541
12596,0.3723864
12597,0.0838963
12598,0.2521897
12599,0.12395696
12600,0.27270028
12601,0.009977431
12602,0.11869862
12603,0.18798138
12604,0.03288427
12605,0.33046687
12606,0.24536128
12607,0.09463336
12608,0.3667881
12609,0.10173453
12610,0.054137386
12611,0.04548399
12612,0.11715785
12613,0.3270015
12614,0.29761824
12615,0.1833579
12616,0.22467558
12617,0.0927365
12618,0.32850868
12619,0.06217985
12620,0.13191079
12621,0.29581344
12622,0.23097512
12623,0.20346324
12624,0.12871769
12625,0.21700038
12626,0.0029366154
12627,0.081395544
12628,0.11597945
12629,0.239719
12630,0.32718366
12631,0.015066613
12632,0.26561844
12633,0.18612854
12634,0.542608
12635,0.2633265
12636,0.1493544
12637,0.12549421
12638,0.089235075
12639,0.26977766
12640,0.27261585
12641,0.06826771
12642,0.039833058
12643,0.17305866
12644,0.20914555
12645,0.13946573
12646,0.14862967
12647,0.20156427
12648,0.2583401
12649,0.19251889
12650,0.13153337
12651,0.05511416
12652,0.010632433
12653,0.16029274
12654,0.15041748
12655,0.048962664
12656,0.13503796
12657,0.22845966
12658,0.055462137
12659,0.12219958
12660,0.547082
12661,0.41314474
12662,0.12344555
12663,0.06881118
12664,0.16875942
12665,0.06533806
12666,0.10974055
12667,0.015184548
12668,0.29915628
12669,0.14464924
12670,0.26730123
12671,0.16709243
12672,0.17073873
12673,0.12394517
12674,0.10253322
12675,0.26416272
12676,0.24007103
12677,0.054375518
12678,0.03326409
12679,0.20379025
12680,0.19112399
12681,0.22660948
12682,0.42025527
12683,0.09560237
12684,0.12588699
12685,0.27726048
12686,0.08871621
12687,0.41053626
12688,0.16389285
12689,0.37980023
12690,0.5623905
12691,0.1068588
12692,0.2427632
12693,0.018558815
12694,0.2210764
12695,0.19971381
12696,0.20030993
12697,0.14066853
12698,0.035060022
12699,0.17675294
12700,0.010625649
12701,0.11980057
12702,0.28015774
12703,0.18451698
12704,0.50305986
12705,0.38271543
12706,0.0029539217
12707,0.22534107
12708,0.06664228
12709,0.18775676
12710,0.28979015
12711,0.5304994
12712,0.0033672524
12713,0.29491913
12714,0.31071803
12715,0.14277926
12716,0.30164245
12717,0.16070826
12718,0.32247338
12719,0.08423186
12720,0.17575274
12721,0.22666797
12722,0.23873945
12723,0.25681067
12724,0.119202144
12725,0.1791782
12726,0.07929051
12727,0.25388023
12728,0.17102155
12729,0.1731993
12730,0.14688943
12731,0.25455582
12732,0.18932775
12733,0.3293921
12734,0.27754876
12735,0.35347983
12736,0.09274454
12737,0.23190057
12738,0.2141835
12739,0.24694514
12740,0.37712654
12741,0.090490654
12742,0.3719283
12743,0.03068863
12744,0.20051269
12745,0.008455872
12746,0.06457774
12747,0.124272786
12748,0.24015446
12749,0.07609408
12750,0.09773781
12751,0.2320389
12752,0.0333432
12753,0.03755618
12754,0.4276856
12755,0.2419896
12756,0.15583985
12757,0.10542589
12758,0.27356347
12759,0.1566286
12760,0.056049388
12761,0.087507665
12762,0.45542064
12763,0.33448857
12764,0.2208363
12765,0.024679784
12766,0.06746733
